t,agentID,homeLoc,candLoc,candIdx,isHome,layers,nLayers,value,familiarity,attachPenFrac,movingCost,creditBlocked,distressMode
20,46,16,2,3,0,unskilled2|cassava,2,24.5513636907344,0.207625160197233,0.229350670388098,1.13207479303478,1,0
20,46,16,2,4,0,rice_south|cassava,2,24.5022332737997,0.0754395894720001,0.267611412323079,1.13207479303478,1,0
20,46,16,2,5,0,unskilled2|maize|industrial_crop,3,41.0424528439708,0.271868527264411,0.210755608348377,1.13207479303478,1,0
20,46,16,16,1,1,unskilled1|school,2,46.6690930199635,0.144693461257459,0.247566073774823,0,1,0
20,46,16,16,2,1,unskilled1|rice_north,2,47.4839877208168,0.144693461257459,0.247566073774823,0,1,0
20,46,16,16,3,1,unskilled1|school|rice_north,3,65.6844478086985,0.113073987504973,0.256718241585018,0,1,0
20,46,16,16,4,1,maize|cassava|industrial_crop,3,61.0462236132729,0.234037873095589,0.221705584873376,0,1,0
20,46,16,20,1,0,unskilled1|unskilled2,2,36.906465179418,0.251961511982692,0.216517637972418,3.92293233555591,1,0
20,46,16,20,2,0,school,1,6.50941658498818,0.04983504,0.275022577205409,3.92293233555591,1,0
20,46,16,20,3,0,unskilled1|school,2,37.4846462431564,0.144693461257459,0.247566073774823,3.92293233555591,1,0
20,46,16,20,4,0,unskilled1|maize|industrial_crop,3,41.9390822505959,0.263595440952562,0.213150229929589,3.92293233555591,1,0
20,46,16,20,5,0,maize|cassava|industrial_crop,3,42.7448516681009,0.234037873095589,0.221705584873376,3.92293233555591,1,0
20,163,19,1,1,0,unskilled1|unskilled2,2,43.2335514488611,0.207589664156913,0.387765207416712,4.11913362976638,1,0
20,163,19,1,2,0,school,1,10.9055898855289,0.221015061458919,0.381195502638789,4.11913362976638,1,0
20,163,19,1,3,0,unskilled1|school,2,56.2211943019628,0.318097194886372,0.333688457485345,4.11913362976638,1,0
20,163,19,1,4,0,maize|cassava|industrial_crop,3,42.5184716774374,0.181760120540616,0.400404868820416,4.11913362976638,1,0
20,163,19,2,1,0,unskilled1|unskilled2,2,19.4906907686343,0.207589664156913,0.387765207416712,3.83335032188515,1,0
20,163,19,2,2,0,school,1,1.5598916400922,0.221015061458919,0.381195502638789,3.83335032188515,1,0
20,163,19,2,3,0,unskilled1|school,2,20.2476553862513,0.318097194886372,0.333688457485345,3.83335032188515,1,0
20,163,19,2,4,0,unskilled2|cassava,2,9.52261285397057,0.03,0.474668532426478,3.83335032188515,1,0
20,163,19,17,1,0,unskilled1|school,2,42.9948029069697,0.318097194886372,0.333688457485345,5.87097484302806,1,0
20,163,19,17,2,0,unskilled2|cassava,2,22.0090427709187,0.03,0.474668532426478,5.87097484302806,1,0
20,163,19,17,3,0,rice_north|cassava,2,-25.7890893311913,0.03,0.474668532426478,5.87097484302806,1,0
20,163,19,17,4,0,unskilled1|industrial_crop,2,34.0353971882749,0.339775234882146,0.323080330237225,5.87097484302806,1,0
20,163,19,17,5,0,unskilled1|maize|industrial_crop,3,51.6246094288709,0.300153229978558,0.342469318813906,5.87097484302806,1,0
20,163,19,17,6,0,rice_north|maize|industrial_crop,3,25.8525932397083,0.161760120540616,0.410191848870447,5.87097484302806,1,0
20,163,19,17,7,0,maize|cassava|industrial_crop,3,26.2815781796316,0.181760120540616,0.400404868820416,5.87097484302806,1,0
20,163,19,19,1,1,unskilled1|school,2,36.4525867654935,0.318097194886372,0.333688457485345,0,1,0
20,163,19,19,2,1,unskilled2|cassava,2,21.9877750742564,0.03,0.474668532426478,0,1,0
20,163,19,19,3,1,maize|cassava,2,39.0441895077648,0.140454610085692,0.42061767915935,0,1,0
20,163,19,19,4,1,unskilled2|maize|industrial_crop,3,38.9662425919585,0.161760120540616,0.410191848870447,0,1,0
20,163,19,19,5,1,maize|cassava|industrial_crop,3,53.1590766584178,0.181760120540616,0.400404868820416,0,1,0
20,105,3,3,1,1,unskilled1|unskilled2,2,56.822040836746,0.529061770922466,0.0489517927045519,0,0,0
20,105,3,3,2,1,school,1,15.0379076436876,0.207754157771383,0.0823501933911452,0,0,0
20,105,3,3,3,1,unskilled1|school,2,47.242977344039,0.391127759082925,0.0632893782679545,0,1,0
20,105,3,3,4,1,maize|cassava|industrial_crop,3,41.605763599096,0.0692513859237945,0.0967468988566783,0,1,0
20,105,3,15,1,0,school,1,-2.58375929927319,0.207754157771383,0.0823501933911452,2.27591198889877,1,0
20,105,3,15,2,0,unskilled1|school,2,25.3952630919594,0.391127759082925,0.0632893782679545,2.27591198889877,1,0
20,105,3,15,3,0,rice_north|cassava,2,-16.4644148191709,0,0.103945251589445,2.27591198889877,1,0
20,105,3,15,4,0,maize|cassava|industrial_crop,3,31.4173784242082,0.0692513859237945,0.0967468988566783,2.27591198889877,1,0
20,105,3,22,1,0,unskilled1|unskilled2,2,39.9968611498503,0.529061770922466,0.0489517927045519,1.16141589638617,1,0
20,105,3,22,2,0,school,1,1.66277484694964,0.207754157771383,0.0823501933911452,1.16141589638617,1,0
20,105,3,22,3,0,unskilled1|school,2,42.5487032768113,0.391127759082925,0.0632893782679545,1.16141589638617,1,0
20,105,3,22,4,0,unskilled1|maize|industrial_crop,3,43.6043644820711,0.260751839388617,0.0768413360417846,1.16141589638617,1,0
20,105,3,22,5,0,unskilled2|maize|industrial_crop,3,32.3586203731881,0.230458779740616,0.0799901557483101,1.16141589638617,1,0
20,50,8,3,1,0,school,1,4.12868919551533,0.135482791964023,0.379387036166381,2.48130326179178,1,0
20,50,8,3,2,0,unskilled1|school,2,25.8505565089954,0.129908937911471,0.381833081137338,2.48130326179178,1,0
20,50,8,3,3,0,unskilled1|cassava,2,12.5383522239094,0.0855900107294593,0.401282117285335,2.48130326179178,1,0
20,50,8,3,4,0,rice_south|cassava,2,-21.5905060332027,0.0534224688,0.415398607136475,2.48130326179178,1,0
20,50,8,3,5,0,industrial_crop,1,13.1678073012762,0,0.43884266575593,2.48130326179178,1,0
20,50,8,3,6,0,unskilled1|maize|industrial_crop,3,30.6582527850817,0.148165114676767,0.373821491859144,2.48130326179178,1,0
20,50,8,5,1,0,school,1,4.6153165546537,0.135482791964023,0.379387036166381,6.40062925392072,1,0
20,50,8,5,2,0,unskilled1|school|maize,3,40.9613759708548,0.193326045331442,0.354002948662628,6.40062925392072,1,0
20,50,8,5,3,0,rice_north|maize,2,21.3730478277953,0.239705650085692,0.333649599275566,6.40062925392072,1,0
20,50,8,5,4,0,maize|cassava,2,15.0599385167363,0.183502598885692,0.358313896087791,6.40062925392072,1,0
20,50,8,5,5,0,rice_north|maize|industrial_crop,3,34.2685655191381,0.159803766723795,0.368713954769021,6.40062925392072,1,0
20,50,8,5,6,0,maize|cassava|industrial_crop,3,28.6619703905028,0.122335065923795,0.385156819310504,6.40062925392072,1,0
20,50,8,8,1,1,school,1,-19.9478017678116,0.135482791964023,0.379387036166381,0,1,0
20,50,8,8,2,1,unskilled1|school,2,8.65344419019425,0.129908937911471,0.381833081137338,0,1,0
20,50,8,8,3,1,unskilled1|school|rice_south,3,30.1099295115873,0.106605958607647,0.392059422695083,0,0,0
20,50,8,8,4,1,maize,1,-18.7757908421256,0.320160260171383,0.298342683713208,0,1,0
20,50,8,8,5,1,unskilled1|cassava,2,-20.2644342476012,0.0855900107294593,0.401282117285335,0,1,0
20,50,8,8,6,1,unskilled1|maize|industrial_crop,3,11.9210587508959,0.148165114676767,0.373821491859144,0,0,0
20,50,8,18,1,0,school,1,7.43718162688065,0.135482791964023,0.379387036166381,2.59635542695199,1,0
20,50,8,18,2,0,unskilled1|school,2,30.722455543984,0.129908937911471,0.381833081137338,2.59635542695199,1,0
20,50,8,18,3,0,unskilled1|maize|industrial_crop,3,32.7943466887775,0.148165114676767,0.373821491859144,2.59635542695199,1,0
20,209,12,12,1,1,(none),0,0,NaN,0,0,0,0
20,209,12,12,2,1,school,1,6.4150789548076,0.160909220171383,0.106906704046947,0,0,0
20,209,12,12,3,1,unskilled1|cassava,2,24.9772768929793,0.221997008023012,0.0991236438421012,0,1,0
20,209,12,12,4,1,unskilled2|cassava,2,12.1592522976016,0.0966799776000001,0.115090010063181,0,1,0
20,209,12,12,5,1,unskilled2|maize|industrial_crop,3,7.06995141765213,0.173986779740616,0.105240521049667,0,1,0
20,209,12,17,1,0,unskilled1|school,2,18.8780586800467,0.254111629308704,0.095031990833984,1.29858504982189,1,0
20,209,12,17,2,0,rice_north|cassava,2,36.7347191789708,0.0483399888,0.121248901330381,1.29858504982189,1,0
20,209,12,17,3,0,unskilled1|vanilla,2,15.3325003879569,0.200165019223012,0.101905209343124,1.29858504982189,1,0
20,209,12,17,4,0,unskilled1|maize|industrial_crop,3,43.1834883389113,0.257531466689291,0.0945962769022807,1.29858504982189,1,0
20,209,12,17,5,0,rice_north|maize|industrial_crop,3,48.7512884137805,0.141760120540616,0.109346448561134,1.29858504982189,1,0
20,209,12,21,1,0,school,1,-8.29553430581526,0.160909220171383,0.106906704046947,3.88777923031737,1,0
20,209,12,21,2,0,unskilled1|school,2,13.3699601905444,0.254111629308704,0.095031990833984,3.88777923031737,1,0
20,209,12,21,3,0,unskilled1|school|maize,3,51.0385940729627,0.223044159596264,0.0989902285716382,3.88777923031737,1,0
20,209,12,21,4,0,maize|cassava|industrial_crop,3,29.8904992867133,0.173986779740616,0.105240521049667,3.88777923031737,1,0
20,28,7,4,1,0,school,1,15.7722232135497,0,0.462088921755079,0.135587542608489,1,0
20,28,7,4,2,0,unskilled1|school,2,64.0370691697031,0,0.462088921755079,0.135587542608489,1,0
20,28,7,4,3,0,unskilled1|school|rice_south,3,83.3374850753264,0.0886986592000001,0.42110225396423,0.135587542608489,1,0
20,28,7,4,4,0,rice_south|cassava,2,19.728978126857,0.346550587685692,0.301951734357809,0.135587542608489,1,0
20,28,7,4,5,0,rice_south|industrial_crop,2,17.0999618952847,0.1330479888,0.400608920068805,0.135587542608489,1,0
20,28,7,4,6,0,unskilled1|maize|industrial_crop,3,81.4109523329002,0.0536364067237945,0.437304132405264,0.135587542608489,1,0
20,28,7,4,7,0,cassava|industrial_crop,2,48.9428817862394,0.213502598885692,0.363431736044083,0.135587542608489,1,0
20,28,7,7,1,1,school,1,19.6806653700523,0,0.462088921755079,0,1,0
20,28,7,7,2,1,unskilled1|school,2,51.8863121901102,0,0.462088921755079,0,1,0
20,28,7,7,3,1,rice_south|cassava,2,65.8610691595966,0.346550587685692,0.301951734357809,0,1,0
20,28,7,7,4,1,unskilled1|maize|industrial_crop,3,81.1802121668388,0.0536364067237945,0.437304132405264,0,1,0
20,28,7,11,1,0,school,1,21.0249823355094,0,0.462088921755079,0.588832831370565,1,0
20,28,7,11,2,0,unskilled1|school,2,48.7728912874505,0,0.462088921755079,0.588832831370565,1,0
20,28,7,11,3,0,unskilled1|maize|industrial_crop,3,82.8051660245107,0.0536364067237945,0.437304132405264,0.588832831370565,1,0
20,28,7,11,4,0,maize|cassava|industrial_crop,3,76.884845042554,0.195971472647589,0.3715326752646,0.588832831370565,1,0
20,181,4,3,1,0,school,1,21.3509402080821,0,0.157371315826528,0.0709793522695562,1,0
20,181,4,3,2,0,unskilled1|school,2,89.8483383575724,0.132185570725233,0.136569098628217,0.0709793522695562,1,0
20,181,4,3,3,0,unskilled1|school|rice_south,3,151.785326418924,0.0881237138168219,0.143503171027654,0.0709793522695562,1,0
20,181,4,3,4,0,rice_south|maize|industrial_crop,3,157.363525200756,0.191500453464822,0.127234637483392,0.0709793522695562,1,0
20,181,4,4,1,1,school,1,10.999031036203,0,0.157371315826528,0,1,0
20,181,4,4,2,1,unskilled1|rice_south,2,79.7197012459228,0.132185570725233,0.136569098628217,0,1,0
20,181,4,4,3,1,unskilled1|school|rice_south,3,86.7132333520683,0.0881237138168219,0.143503171027654,0,1,0
20,181,4,4,4,1,maize,1,17.3598476852477,0.2660959776,0.115495441695469,0,1,0
20,181,4,4,5,1,unskilled1|cassava,2,94.8580841189575,0.193185852985145,0.126969403943185,0,1,0
20,181,4,4,6,1,unskilled1|maize|industrial_crop,3,107.947790535376,0.279624167281644,0.113366492684518,0,1,0
20,181,4,9,1,0,(none),0,-21.1094143090051,NaN,0,0.77593579352697,1,0
20,181,4,9,2,0,school,1,7.00730438173112,0,0.157371315826528,0.77593579352697,1,0
20,181,4,9,3,0,unskilled1|school,2,83.4868378204944,0.132185570725233,0.136569098628217,0.77593579352697,1,0
20,181,4,9,4,0,unskilled1|maize|industrial_crop,3,79.6909376526627,0.279624167281644,0.113366492684518,0.77593579352697,1,0
20,181,4,9,5,0,maize|cassava|industrial_crop,3,-27.3225353715164,0.232167308304764,0.120834841026704,0.77593579352697,1,0
20,170,14,13,1,0,school,1,190.727549035374,0,0.342665744168097,0.972624120380192,1,0
20,170,14,13,2,0,unskilled1|school,2,873.456470756742,0.132185570725233,0.29737027720725,0.972624120380192,1,0
20,170,14,13,3,0,unskilled1|maize|industrial_crop,3,926.206616828765,0.230458779740616,0.263695414908207,0.972624120380192,1,0
20,170,14,14,1,1,school,1,77.4057588610424,0,0.342665744168097,0,1,0
20,170,14,14,2,1,unskilled1|school,2,455.914103188964,0.132185570725233,0.29737027720725,0,1,0
20,170,14,14,3,1,maize|cassava,2,200.795124449364,0.243502598885692,0.259225744914065,0,0,0
20,170,14,14,4,1,maize|cassava|industrial_crop,3,193.256010286384,0.162335065923795,0.287039077998743,0,0,0
20,170,14,18,1,0,unskilled1|school,2,864.427708261495,0.132185570725233,0.29737027720725,2.37827548447365,1,0
20,170,14,18,2,0,unskilled1|maize|industrial_crop,3,921.268953539768,0.230458779740616,0.263695414908207,2.37827548447365,1,0
21,181,3,3,1,1,school,1,19.5897455465638,0,0.157371315826528,0,1,0
21,181,3,3,2,1,unskilled1|school|rice_south,3,151.024869286037,0.0828362909878126,0.144335259715586,0,1,0
21,181,3,3,3,1,maize,1,-30.7805478161172,0.310130218944,0.108565715193741,0,1,0
21,181,3,3,4,1,unskilled1|maize|industrial_crop,3,106.44270175532,0.282846717244745,0.112859355756508,0,1,0
21,181,3,6,1,0,unskilled1|maize|industrial_crop,3,113.83995033261,0.282846717244745,0.112859355756508,3.35559101591606,1,0
21,181,3,6,2,0,rice_north|maize|industrial_crop,3,97.4183482193508,0.214688506704933,0.12358550303354,3.35559101591606,1,0
21,181,3,6,3,0,rice_north|vanilla|industrial_crop,3,54.965660106547,0.111311767056933,0.139854036577802,3.35559101591606,1,0
21,181,3,6,4,0,maize|vanilla|industrial_crop,3,97.1615889987815,0.200010426256933,0.125895411867449,3.35559101591606,1,0
21,181,3,17,1,0,unskilled1|school,2,86.6317367767842,0.124254436481719,0.137817231660116,2.05970542703018,1,0
21,181,3,17,2,0,unskilled1|school|rice_north,3,96.0168728088435,0.0975143714358126,0.142025350881677,2.05970542703018,1,0
21,181,3,17,3,0,unskilled1|maize,2,84.548447435844,0.279319545953719,0.113414431343723,2.05970542703018,1,0
21,181,3,17,4,0,unskilled1|school|maize,3,101.685761077367,0.186213030635813,0.128066726171324,2.05970542703018,1,0
21,181,3,17,5,0,rice_north|maize,2,12.5478527617805,0.177082230144,0.12950365225927,2.05970542703018,1,0
21,181,3,17,6,0,rice_north|cassava,2,12.3261694385728,0.0793573859963178,0.144882739571734,2.05970542703018,1,0
21,181,3,17,7,0,maize|cassava,2,-30.5837496704131,0.212405374796318,0.123944802506204,2.05970542703018,1,0
21,170,14,4,1,0,school,1,186.840265185129,0,0.342665744168097,1.53500895722451,1,0
21,170,14,4,2,0,unskilled1|school,2,860.525973555902,0.124254436481719,0.300088005224901,1.53500895722451,1,0
21,170,14,4,3,0,unskilled1|rice_south,2,848.856394165428,0.124254436481719,0.300088005224901,1.53500895722451,1,0
21,170,14,4,4,0,rice_south|cassava,2,237.646111460832,0.0582000000000001,0.322722597857513,1.53500895722451,1,0
21,170,14,4,5,0,rice_south|maize|industrial_crop,3,852.871706918104,0.153794961968367,0.289965479075902,1.53500895722451,1,0
21,170,14,4,6,0,maize|cassava|industrial_crop,3,885.556735211651,0.192594961968367,0.27667004820218,1.53500895722451,1,0
21,170,14,5,1,0,school,1,193.969823237208,0,0.342665744168097,3.64456383421846,1,0
21,170,14,5,2,0,unskilled1|school,2,858.42259900781,0.124254436481719,0.300088005224901,3.64456383421846,1,0
21,170,14,5,3,0,unskilled1|rice_north,2,854.913404862637,0.124254436481719,0.300088005224901,3.64456383421846,1,0
21,170,14,5,4,0,rice_north|maize,2,391.135527994596,0.23069244295255,0.263615346529805,3.64456383421846,1,0
21,170,14,5,5,0,rice_north|cassava,2,142.252861560841,0.0582000000000001,0.322722597857513,3.64456383421846,1,0
21,170,14,14,1,1,unskilled1|school,2,626.269469559679,0.124254436481719,0.300088005224901,0,1,0
21,170,14,14,2,1,unskilled1|cassava,2,440.370341494684,0.182454436481719,0.280144858914318,0,1,0
21,170,14,14,3,1,maize|cassava,2,-4.05398317644292,0.28889244295255,0.243672200219222,0,1,0
21,170,14,14,4,1,unskilled1|maize|industrial_crop,3,675.90509458615,0.236631252956179,0.261580319780438,0,0,0
21,170,14,14,5,1,maize|cassava|industrial_crop,3,-4.16154586101379,0.192594961968367,0.27667004820218,0,1,0
21,50,8,8,1,1,school,1,-6.87738009366484,0.187353824446182,0.356623813996399,0,1,0
21,50,8,8,2,1,unskilled2|rice_south,2,5.27848782649271,0.182454436481719,0.358773874471296,0,1,0
21,50,8,8,3,1,maize,1,-18.8977000256986,0.3009506445611,0.306772682635771,0,1,0
21,50,8,8,4,1,unskilled1|cassava,2,6.19214826647527,0.110454610085692,0.390370470220893,0,1,0
21,50,8,8,5,1,unskilled2|cassava,2,-19.8793334765808,0.146271557153719,0.374652465690321,0,1,0
21,50,8,8,6,1,unskilled1|maize|industrial_crop,3,18.589050926901,0.159275207796161,0.368945908977832,0,0,0
21,50,8,8,7,1,unskilled2|maize|industrial_crop,3,-2.88081895908751,0.183153172508179,0.358467239290784,0,1,0
21,50,8,12,1,0,school,1,-2.054925364536,0.187353824446182,0.356623813996399,3.6971062658936,1,0
21,50,8,12,2,0,unskilled1|school,2,9.40936071985521,0.182114401636783,0.358923096269098,3.6971062658936,1,0
21,50,8,12,3,0,unskilled1|maize,2,9.77520393970542,0.238912811694242,0.333997530588784,3.6971062658936,1,0
21,50,8,12,4,0,unskilled1|cassava,2,11.5574903936835,0.110454610085692,0.390370470220893,3.6971062658936,1,0
21,50,8,14,1,0,unskilled1|unskilled2,2,-9.32277643644237,0.212691925895411,0.345504374011225,3.71247005246444,1,0
21,50,8,14,2,0,school,1,-9.98525502616288,0.187353824446182,0.356623813996399,3.71247005246444,1,0
21,50,8,14,3,0,unskilled1|cassava,2,16.034047353689,0.110454610085692,0.390370470220893,3.71247005246444,1,0
21,50,8,14,4,0,unskilled2|cassava,2,19.2385256950635,0.146271557153719,0.374652465690321,3.71247005246444,1,0
21,50,8,14,5,0,unskilled2|maize|industrial_crop,3,24.3011882835943,0.183153172508179,0.358467239290784,3.71247005246444,1,0
21,50,8,14,6,0,maize|cassava|industrial_crop,3,33.4990593520044,0.114994961968367,0.38837797009723,3.71247005246444,1,0
21,50,8,17,1,0,school,1,-3.98742825411478,0.187353824446182,0.356623813996399,4.47789309369038,1,0
21,50,8,17,2,0,unskilled1|school,2,24.5676561687779,0.182114401636783,0.358923096269098,4.47789309369038,1,0
21,50,8,17,3,0,unskilled2|cassava,2,16.5853177819753,0.146271557153719,0.374652465690321,4.47789309369038,1,0
21,50,8,17,4,0,unskilled1|vanilla,2,15.5046124689533,0.0884374894136917,0.400032522148863,4.47789309369038,1,0
21,50,8,17,5,0,maize|cassava|industrial_crop,3,33.3073989810699,0.114994961968367,0.38837797009723,4.47789309369038,1,0
21,105,3,1,1,0,school,1,4.78491199619644,0.1952889083051,0.0836458968830432,0.166516513941115,1,0
21,105,3,1,2,0,unskilled1|school,2,57.5857980349608,0.397660093537949,0.0626103731195606,0.166516513941115,1,0
21,105,3,1,3,0,unskilled1|cassava,2,68.5334868374671,0.300015639385399,0.0727600504727614,0.166516513941115,1,0
21,105,3,1,4,0,rice_south|cassava,2,47.2028973486852,0,0.103945251589445,0.166516513941115,1,0
21,105,3,1,5,0,unskilled2|maize|industrial_crop,3,42.7322596774282,0.23663125295618,0.0793485564669892,0.166516513941115,1,0
21,105,3,3,1,1,unskilled1|unskilled2,2,67.3595871774287,0.557318064667118,0.0460146851422788,0,0,0
21,105,3,3,2,1,school,1,15.61850279469,0.1952889083051,0.0836458968830432,0,0,0
21,105,3,3,3,1,unskilled1|cassava,2,41.5891207095541,0.300015639385399,0.0727600504727614,0,1,0
21,105,3,3,4,1,unskilled2|maize|industrial_crop,3,75.3071058577419,0.23663125295618,0.0793485564669892,0,0,0
21,105,3,3,5,1,rice_south|maize|industrial_crop,3,39.0894292443501,0.0650963027683668,0.0971788000206443,0,1,0
21,105,3,8,1,0,unskilled1|school,2,23.6520384094164,0.397660093537949,0.0626103731195606,2.48130326179178,1,0
21,105,3,8,2,0,unskilled1|rice_south,2,10.1094602837684,0.300015639385399,0.0727600504727614,2.48130326179178,1,0
21,105,3,8,3,0,unskilled1|maize|industrial_crop,3,16.3495644764191,0.2651067290253,0.0763886659428553,2.48130326179178,1,0
21,105,3,8,4,0,rice_south|maize|industrial_crop,3,24.2973807574829,0.0650963027683668,0.0971788000206443,2.48130326179178,1,0
21,163,17,11,1,0,unskilled1|unskilled2,2,28.9350248274716,0.195134284307498,0.393860235121801,3.10154976721017,1,0
21,163,17,11,2,0,school,1,6.30002522959087,0.207754157771383,0.387684712630553,3.10154976721017,1,0
21,163,17,11,3,0,unskilled1|school,2,39.742528093961,0.29901136319319,0.343028090186315,3.10154976721017,1,0
21,163,17,11,4,0,unskilled1|cassava,2,33.330252002142,0.253334284307498,0.365380123176212,3.10154976721017,1,0
21,163,17,11,5,0,maize|cassava|industrial_crop,3,55.3726533022978,0.210854513308179,0.386167556741222,3.10154976721017,1,0
21,163,17,17,1,1,unskilled1|unskilled2,2,39.8999445086124,0.195134284307498,0.393860235121801,0,1,0
21,163,17,17,2,1,maize|cassava,2,40.2488849501188,0.19202733348055,0.395380618409789,0,0,0
21,163,17,17,3,1,unskilled1|vanilla,2,52.6023624552606,0.220051804307498,0.381666871564989,0,0,0
21,163,17,17,4,1,unskilled1|industrial_crop,2,56.3032529742103,0.319388720789217,0.333056450573083,0,0,0
21,163,17,17,5,1,maize|cassava|industrial_crop,3,51.4624377722311,0.210854513308179,0.386167556741222,0,1,0
21,163,17,18,1,0,school,1,11.3093946608379,0.207754157771383,0.387684712630553,1.49520464109839,1,0
21,163,17,18,2,0,unskilled1|school,2,49.4145773898404,0.29901136319319,0.343028090186315,1.49520464109839,1,0
21,163,17,18,3,0,unskilled1|cassava,2,59.4327709787538,0.253334284307498,0.365380123176212,1.49520464109839,1,0
21,163,17,18,4,0,unskilled1|maize|industrial_crop,3,73.8327157210707,0.302144036179845,0.341495119785132,1.49520464109839,1,0
21,163,17,18,5,0,maize|cassava|industrial_crop,3,58.889453102364,0.210854513308179,0.386167556741222,1.49520464109839,1,0
21,163,17,21,1,0,school,1,4.99628359735218,0.207754157771383,0.387684712630553,5.18746159731798,1,0
21,163,17,21,2,0,unskilled1|school,2,30.8047344134282,0.29901136319319,0.343028090186315,5.18746159731798,1,0
21,163,17,21,3,0,unskilled2|cassava,2,31.0495152793108,0.0582000000000001,0.460868890555935,5.18746159731798,1,0
21,163,17,21,4,0,maize|cassava|industrial_crop,3,42.1462292831033,0.210854513308179,0.386167556741222,5.18746159731798,1,0
21,9,8,2,1,0,unskilled1|rice_south,2,3.5586045598236,0.1330479888,0.0458680668118592,2.86963561928572,0,1
21,9,8,2,2,0,rice_south|cassava,2,-14.5690788821632,0.0756273334805502,0.0489060371038108,2.86963561928572,0,1
21,9,8,2,3,0,unskilled1|maize|industrial_crop,3,31.069205320236,0.211534950187813,0.0417155357117664,2.86963561928572,0,1
21,9,8,2,4,0,unskilled2|maize|industrial_crop,3,25.5572555184244,0.122836290987813,0.0464083398967138,2.86963561928572,0,1
21,9,8,2,5,0,rice_south|maize|industrial_crop,3,25.5572555184244,0.122836290987813,0.0464083398967138,2.86963561928572,0,1
21,9,8,6,1,0,unskilled2|rice_north,2,17.8009289315254,0,0.0529072730892803,5.89780237170803,0,1
21,9,8,6,2,0,unskilled2|cassava,2,38.2645361065034,0.0756273334805502,0.0489060371038108,5.89780237170803,0,1
21,9,8,6,3,0,maize|cassava|industrial_crop,3,22.086414531016,0.173254513308179,0.0437408492397341,5.89780237170803,0,1
21,9,8,6,4,0,maize|vanilla|industrial_crop,3,0.087200337468099,0.122836290987813,0.0464083398967138,5.89780237170803,0,1
21,209,12,7,1,0,unskilled1|unskilled2,2,21.0520113972686,0.208677187541631,0.10082069276743,1.81903405796401,0,1
21,209,12,7,2,0,unskilled1|school,2,27.7169047427266,0.268864931550182,0.0931523051618724,1.81903405796401,0,1
21,209,12,7,3,0,unskilled2|cassava,2,40.5177314995974,0.0908791789440001,0.115829077015245,1.81903405796401,0,1
21,209,12,7,4,0,rice_south|cassava,2,29.2753780133175,0.045439589472,0.121618434806413,1.81903405796401,0,1
21,209,12,7,5,0,rice_south|maize|industrial_crop,3,17.72526505967,0.133254513308179,0.110430129203321,1.81903405796401,0,1
21,209,12,18,1,0,unskilled1|unskilled2,2,23.6229244980031,0.208677187541631,0.10082069276743,1.2998078029612,0,1
21,209,12,18,2,0,school,1,-1.0248909417384,0.2112546669611,0.10049230180413,1.2998078029612,0,1
21,209,12,18,3,0,unskilled1|school,2,23.0181558613119,0.268864931550182,0.0931523051618724,1.2998078029612,0,1
21,209,12,18,4,0,unskilled2|cassava,2,17.6590160861195,0.0908791789440001,0.115829077015245,1.2998078029612,0,1
21,46,2,2,1,1,school,1,-2.13851273107259,0.0468449376,0.275888053941318,0,1,0
21,46,2,2,2,1,unskilled1|school,2,53.5631757078697,0.136011853582012,0.250078940716567,0,0,0
21,46,2,2,3,1,unskilled2|cassava,2,32.9641668477093,0.225167650585399,0.224273045848929,0,1,0
21,46,2,2,4,1,maize|cassava,2,78.6744752817561,0.28616606758423,0.206617225486464,0,0,0
21,46,2,3,1,0,school,1,8.98049700210644,0.0468449376,0.275888053941318,0.193789171098474,1,0
21,46,2,3,2,0,unskilled1|school,2,31.7103492205705,0.136011853582012,0.250078940716567,0.193789171098474,1,0
21,46,2,3,3,0,unskilled2|rice_south,2,42.1251453965179,0.124254436481719,0.25348209205168,0.193789171098474,1,0
21,46,2,3,4,0,unskilled1|maize|industrial_crop,3,45.9273006251955,0.267779714495408,0.211939103712637,0.193789171098474,1,0
21,46,2,3,5,0,rice_south|maize|industrial_crop,3,29.8198726364188,0.192720124640734,0.233664891038885,0.193789171098474,1,0
21,46,2,20,1,0,unskilled1|unskilled2,2,32.7652079636024,0.236843821263731,0.220893411062307,3.24549799750022,1,0
21,46,2,20,2,0,school,1,5.27976741317625,0.0468449376,0.275888053941318,3.24549799750022,1,0
21,46,2,20,3,0,unskilled1|school,2,30.825690248783,0.136011853582012,0.250078940716567,3.24549799750022,1,0
21,46,2,20,4,0,unskilled2|maize|industrial_crop,3,28.1215988574184,0.275556415628546,0.209688159426297,3.24549799750022,1,0
21,46,2,20,5,0,maize|cassava|industrial_crop,3,-20.5749852043918,0.259995600709854,0.214192193570384,3.24549799750022,1,0
21,56,14,5,1,0,unskilled1|unskilled2,2,30.4422820638836,0.204709046567411,0.290184391598874,3.64456383421846,1,0
21,56,14,5,2,0,unskilled1|school,2,40.731212305223,0.115931522308783,0.322577381552366,3.64456383421846,1,0
21,56,14,5,3,0,unskilled2|rice_north,2,22.2590569713327,0.124254436481719,0.319540530981918,3.64456383421846,1,0
21,56,14,5,4,0,rice_north|cassava,2,22.484355803987,0.17576120290368,0.300746830873963,3.64456383421846,1,0
