t,year,quarter,agentID,age,tenure_q,loc,isAg,attachment,layers,nLayers,agYF,subsistBase,subsistNow,inflator,grossIncome,sharedOut,netIncome,agIncomeYTD,wealth_start,wealth_end,wealth_expect,wealth_resid,layerIncome,prodBonus,sharedIn,income_expect,income_resid,TOD,inSouth,buffer,lastShortfall,trapped,exitReason
52,1997,4,163,44.5829655817305,52,12,1,0.978698005003047,unskilled1|maize|industrial_crop,3,0.766066766666667,1.75,2.15938315833333,1.23393323333333,1.30766207175926,0,1.30766207175926,9.18159748105263,-57.2331034171906,-58.0848245037647,-58.0848245037647,0,1.30766207175926,0,0,1.30766207175926,0,-9999,0,5.50477504853334,0,1,
52,1997,4,170,58.972649384944,52,11,1,0.685331488336193,maize|industrial_crop,2,1,1.75,1.75,1,0,0,0,20.5185882352941,2.00859919581712,0.258599195817125,0.258599195817125,0,0,0,0,0,0,-9999,0,4.236848,0,1,
52,1997,4,181,73.2001123345071,52,17,1,0.314742631653055,unskilled1|cassava,2,0.860065025,1.75,1.99488620625,1.139934975,1.67022044350962,0,1.67022044350962,5.59476956444444,-45.3864901105271,-45.7111558732675,-45.7111558732675,0,1.67022044350962,0,0,1.67022044350962,0,-9999,0,0.42,0,0,
53,1998,1,9,46.7466275388993,53,18,1,0.105814546178561,maize|cassava|industrial_crop,3,0.8986886,1.75,1.92729495,1.1013114,2.43454722222222,0,2.43454722222222,0,3.17476927138736,3.68202154360959,3.68202154360959,0,2.43454722222222,0,0,2.43454722222222,0,-9999,0,6.2046053340992,0,1,
53,1998,1,28,27.0698879284411,53,2,1,0.924177843510159,maize,1,0.991581125,1.75,1.76473303125,1.008418875,0,0,0,0,-96.601489598939,-98.366222630189,-98.366222630189,0,0,0,0,0,0,-9999,0,0.42,0,0,
53,1998,1,46,59.9708448812767,53,18,1,0.578894378941124,maize,1,0.8986886,1.75,1.92729495,1.1013114,0,0,0,0,17.4205850460949,15.4932900960949,15.4932900960949,0,0,0,0,0,0,-9999,0,7,0,0,
53,1998,1,50,66.1764620163976,53,21,1,0.877685331511859,maize,1,1,1.75,1.75,1,0,0,0,0,7.68479960595966,5.93479960595966,5.93479960595966,0,0,0,0,0,0,-9999,1,7,0,0,
53,1998,1,56,50.4560544864367,53,18,1,0.729756550973948,maize,1,0.8986886,1.75,1.92729495,1.1013114,0,0,0,0,18.3400811311904,16.4127861811904,16.4127861811904,0,0,0,0,0,0,-9999,0,7,0,0,
53,1998,1,163,44.8329655817305,53,12,1,0.978698005003047,maize|industrial_crop,2,0.766066766666667,1.75,2.15938315833333,1.23393323333333,1.64472364285714,0,1.64472364285714,0,-59.3521603909017,-59.8668199063779,-59.8668199063779,0,1.64472364285714,0,0,1.64472364285714,0,-9999,0,7,0,1,
53,1998,1,170,59.222649384944,53,11,1,0.685331488336193,maize|industrial_crop,2,1,1.75,1.75,1,2.5,0,2.5,0,-1.49140080418288,-0.741400804182875,-0.741400804182875,0,2.5,0,0,2.5,0,-9999,0,6.49526976,0,1,
53,1998,1,181,73.4501123345071,53,17,1,0.314742631653055,unskilled1|cassava,2,0.860065025,1.75,1.99488620625,1.139934975,1.67022044350962,0,1.67022044350962,0,-47.4299130504555,-47.7545788131959,-47.7545788131959,0,1.67022044350962,0,0,1.67022044350962,0,-9999,0,2.16940955351603,0,0,
54,1998,2,9,46.9966275388993,54,13,1,0.105814546178561,maize|cassava,2,0.737927133333333,1.75,2.20862751666667,1.26207286666667,6.08735515062857,0,6.08735515062857,6.08735515062857,1.54630821714432,5.42503585110622,5.42503585110622,0,5.07279595885714,1.01455919177143,0,6.08735515062857,0,-9999,0,6.2046053340992,0,1,
54,1998,2,28,27.3198879284411,54,8,1,0.924177843510159,maize,1,0.701252375,1.75,2.27280834375,1.298747625,0,0,0,0,-101.235858249475,-103.508666593225,-103.508666593225,0,0,0,0,0,0,-9999,0,0.42,0,1,
54,1998,2,46,60.2208448812767,54,4,1,0.578894378941124,unskilled2|maize|industrial_crop,3,0.990929,1.75,1.76587425,1.009071,2.494330625,0,2.494330625,0,14.5703392720027,15.2987956470027,15.2987956470027,0,2.494330625,0,0,2.494330625,0,-9999,0,7,0,0,
54,1998,2,50,66.4264620163976,54,1,1,0.877685331511859,unskilled2|cassava,2,0.951867025,1.75,1.83423270625,1.048132975,13.3360621820761,0,13.3360621820761,9.255329928,2.61827008775825,14.1200995635843,14.1200995635843,0,11.7935071940761,1.542554988,0,13.3360621820761,0,-9999,0,7,0,0,
54,1998,2,56,50.7060544864367,54,5,1,0.729756550973948,unskilled2|maize|industrial_crop,3,0.980518725,1.75,1.78409223125,1.019481275,3.16632171306818,0,3.16632171306818,0,12.9291295783344,14.3113590601526,14.3113590601526,0,3.16632171306818,0,0,3.16632171306818,0,-9999,0,7,0,0,
54,1998,2,163,45.0829655817305,54,12,1,0.978698005003047,unskilled1|maize|industrial_crop,3,0.766066766666667,1.75,2.15938315833333,1.23393323333333,1.30766207175926,0,1.30766207175926,0,-59.8668199063779,-60.718540992952,-60.718540992952,0,1.30766207175926,0,0,1.30766207175926,0,-9999,0,7,0,1,
54,1998,2,170,59.472649384944,54,11,1,0.685331488336193,maize|industrial_crop,2,1,1.75,1.75,1,0,0,0,0,-0.741400804182875,-2.49140080418288,-2.49140080418288,0,0,0,0,0,0,-9999,0,6.49526976,0,1,
54,1998,2,181,73.7001123345071,54,17,1,0.314742631653055,unskilled1|cassava,2,0.860065025,1.75,1.99488620625,1.139934975,7.84495074706512,0,7.84495074706512,6.07575427727346,-47.7545788131959,-41.9045142723808,-41.9045142723808,0,7.17483406979167,0.670116677273456,0,7.84495074706512,0,-9999,0,2.16940955351603,0,0,
55,1998,3,9,47.2466275388993,55,13,1,0.105814546178561,maize|cassava,2,0.909219933333333,1.75,1.90886511666667,1.09078006666667,12.1281553398058,0,12.1281553398058,18.2155104904344,5.42503585110622,15.6443260742454,15.6443260742454,0,10.1067961165049,2.02135922330097,0,12.1281553398058,0,-9999,0,6.2046053340992,0,0,
55,1998,3,28,27.5698879284411,55,9,1,0.924177843510159,maize,1,0.672546875,1.75,2.32304296875,1.327453125,6.163154927616,0,6.163154927616,6.163154927616,-104.438036511208,-100.597924552342,-100.597924552342,0,6.018705984,0.144448943616,0,6.163154927616,0,-9999,0,0.42,0,1,
55,1998,3,46,60.4708448812767,55,1,1,0.578894378941124,unskilled1|maize,2,0.74880315,1.75,2.1895944875,1.25119685,13.8174595365725,0,13.8174595365725,11.6546884884956,14.7200279226463,26.3478929717188,26.3478929717188,0,11.8750114551566,1.94244808141593,0,13.8174595365725,0,-9999,0,7,0,0,
55,1998,3,50,66.6764620163976,55,3,1,0.877685331511859,maize|cassava,2,0.50524055,1.75,2.6158290375,1.49475945,7.20683761395349,0,7.20683761395349,16.4621675419535,13.9535830496432,18.5445916260967,18.5445916260967,0,6.00569801162791,1.20113960232558,0,7.20683761395349,0,-9999,0,7,0,0,
55,1998,3,56,50.9560544864367,55,5,0,0.729756550973948,school,1,0.649003725,1.75,2.36424348125,1.350996275,0,0,0,0,14.3113590601526,11.9471155789026,11.9471155789026,0,0,0,0,0,0,-9999,0,7,0,0,
55,1998,3,163,45.3329655817305,55,12,1,0.978698005003047,unskilled2|maize|industrial_crop,3,0.723899366666667,1.75,2.23317610833333,1.27610063333333,13.2207499361111,0,13.2207499361111,11.6691252,-60.718540992952,-49.7309671651742,-49.7309671651742,0,11.2758957361111,1.9448542,0,13.2207499361111,0,-9999,0,7,0,0,
55,1998,3,170,59.722649384944,55,11,1,0.685331488336193,maize|industrial_crop,2,1,1.75,1.75,1,12.1021276595745,0,12.1021276595745,12.1021276595745,-2.49140080418288,7.86072685539159,7.86072685539159,0,10.0851063829787,2.01702127659574,0,12.1021276595745,0,-9999,0,6.49526976,0,1,
55,1998,3,181,73.9501123345071,55,17,1,0.314742631653055,unskilled2|rice_north,2,0.896612225,1.75,1.93092860625,1.103387775,2.435382640625,0,2.435382640625,6.07575427727346,-41.9045142723808,-41.4000602380058,-41.4000602380058,0,2.435382640625,0,0,2.435382640625,0,-9999,0,2.16940955351603,0,0,
56,1998,4,9,47.4966275388993,56,13,0,0.105814546178561,school,1,0.909219933333333,1.75,1.90886511666667,1.09078006666667,0,0,0,18.2155104904344,15.6443260742454,13.7354609575787,13.7354609575787,0,0,0,0,0,0,-9999,0,6.2046053340992,0,0,
56,1998,4,28,27.8198879284411,56,21,1,0.924177843510159,maize,1,1,1.75,1.75,1,0,0,0,6.163154927616,-102.017690843097,-103.767690843097,-103.767690843097,0,0,0,0,0,0,-9999,1,0.42,0,1,
56,1998,4,46,60.7208448812767,56,1,1,0.578894378941124,unskilled1|maize,2,0.74880315,1.75,2.1895944875,1.25119685,2.15556181125,0,2.15556181125,11.6546884884956,26.3478929717188,26.3138602954688,26.3138602954688,0,2.15556181125,0,0,2.15556181125,0,-9999,0,7,0,0,
56,1998,4,50,66.9264620163976,56,7,1,0.877685331511859,maize,1,0.7270193,1.75,2.227716225,1.2729807,0,0,0,16.4621675419535,17.9495453684884,15.7218291434884,15.7218291434884,0,0,0,0,0,0,-9999,0,7,0,0,
56,1998,4,56,51.2060544864367,56,5,1,0.729756550973948,unskilled1|maize,2,0.649003725,1.75,2.36424348125,1.350996275,1.88399648845109,0,1.88399648845109,0,11.9471155789026,11.4668685861037,11.4668685861037,0,1.88399648845109,0,0,1.88399648845109,0,-9999,0,7,0,0,
56,1998,4,163,45.5829655817305,56,8,1,0.978698005003047,unskilled2|maize,2,0.923529725,1.75,1.88382298125,1.076470275,0.98088243125,0,0.98088243125,11.6691252,-53.4280734310678,-54.3310139810678,-54.3310139810678,0,0.98088243125,0,0,0.98088243125,0,-9999,0,7,0,1,
56,1998,4,170,59.972649384944,56,11,1,0.685331488336193,maize|industrial_crop,2,1,1.75,1.75,1,0,0,0,12.1021276595745,7.86072685539159,6.11072685539159,6.11072685539159,0,0,0,0,0,0,-9999,0,6.49526976,0,0,
56,1998,4,181,74.2001123345071,56,17,1,0.314742631653055,maize,1,0.896612225,1.75,1.93092860625,1.103387775,0,0,0,6.07575427727346,-41.4000602380058,-43.3309888442557,-43.3309888442557,0,0,0,0,0,0,-9999,0,2.16940955351603,0,0,
57,1999,1,9,47.7466275388993,57,13,0,0.105814546178561,(none),0,0.909219933333333,1.75,1.90886511666667,1.09078006666667,0,0,0,0,13.7354609575787,11.826595840912,11.826595840912,0,0,0,0,0,0,-9999,0,2.1,0,0,
57,1999,1,28,28.0698879284411,57,6,1,0.924177843510159,unskilled1|cassava,2,0.692929525,1.75,2.28737333125,1.307070475,1.59790219831731,0,1.59790219831731,0,-110.278604075502,-110.968075208435,-110.968075208435,0,1.59790219831731,0,0,1.59790219831731,0,-9999,0,0.4704,0,0,
57,1999,1,46,60.9708448812767,57,1,1,0.578894378941124,unskilled1|maize,2,0.74880315,1.75,2.1895944875,1.25119685,2.16617163148585,0,2.16617163148585,0,26.3138602954688,26.2904374394546,26.2904374394546,0,2.16617163148585,0,0,2.16617163148585,0,-9999,0,7,0,0,
57,1999,1,50,67.1764620163976,57,7,1,0.877685331511859,maize|industrial_crop,2,0.7270193,1.75,2.227716225,1.2729807,1.79352,0,1.79352,0,15.7218291434884,15.2876329184884,15.2876329184884,0,1.79352,0,0,1.79352,0,-9999,0,7,0,0,
57,1999,1,56,51.4560544864367,57,5,1,0.729756550973948,unskilled1|maize,2,0.649003725,1.75,2.36424348125,1.350996275,1.88399648845109,0,1.88399648845109,0,13.2255716105844,12.7453246177855,12.7453246177855,0,1.88399648845109,0,0,1.88399648845109,0,-9999,0,2.65289941565188,0,0,
57,1999,1,163,45.8329655817305,57,8,1,0.978698005003047,unskilled2|maize,2,0.923529725,1.75,1.88382298125,1.076470275,0.98088243125,0,0.98088243125,0,-54.3310139810678,-55.2339545310678,-55.2339545310678,0,0.98088243125,0,0,0.98088243125,0,-9999,0,7,0,1,
57,1999,1,170,60.222649384944,57,18,1,0.685331488336193,unskilled1|maize,2,0.945217066666667,1.75,1.84587013333333,1.05478293333333,2.10046279012346,0,2.10046279012346,0,4.89014923148665,5.14474188827678,5.14474188827678,0,2.10046279012346,0,0,2.10046279012346,0,-9999,0,7,0,0,
57,1999,1,181,74.4501123345071,57,17,1,0.314742631653055,maize,1,0.896612225,1.75,1.93092860625,1.103387775,0,0,0,0,-45.0217246067356,-46.9526532129856,-46.9526532129856,0,0,0,0,0,0,-9999,0,4.04511287901246,0,0,
58,1999,2,9,47.9966275388993,58,13,0,0.105814546178561,unskilled1|school,2,0.909219933333333,1.75,1.90886511666667,1.09078006666667,2.10626073994253,0,2.10626073994253,0,11.826595840912,12.0239914641879,12.0239914641879,0,2.10626073994253,0,0,2.10626073994253,0,-9999,0,2.1,0,0,
58,1999,2,28,28.3198879284411,58,6,1,0.924177843510159,rice_north|cassava,2,0.692929525,1.75,2.28737333125,1.307070475,4.68514783811464,0,4.68514783811464,4.68514783811464,-110.968075208435,-108.57030070157,-108.57030070157,0,4.56250763294118,0.122640205173459,0,4.68514783811464,0,-9999,0,0.4704,0,1,
58,1999,2,46,61.2208448812767,58,1,1,0.578894378941124,unskilled1|maize,2,0.74880315,1.75,2.1895944875,1.25119685,2.17260182556818,0,2.17260182556818,0,26.2904374394546,26.2734447775228,26.2734447775228,0,2.17260182556818,0,0,2.17260182556818,0,-9999,0,7,0,0,
58,1999,2,50,67.4264620163976,58,21,1,0.877685331511859,maize,1,1,1.75,1.75,1,0,0,0,0,13.3912594604331,11.6412594604331,11.6412594604331,0,0,0,0,0,0,-9999,1,7,0,0,
58,1999,2,56,51.7060544864367,58,5,1,0.729756550973948,unskilled2|maize,2,0.649003725,1.75,2.36424348125,1.350996275,2.90261659943182,0,2.90261659943182,0,12.7453246177855,13.2836977359673,13.2836977359673,0,2.90261659943182,0,0,2.90261659943182,0,-9999,0,2.65289941565188,0,0,
58,1999,2,163,46.0829655817305,58,5,1,0.978698005003047,maize,1,0.649003725,1.75,2.36424348125,1.350996275,0,0,0,0,-61.6345837849885,-63.9988272662385,-63.9988272662385,0,0,0,0,0,0,-9999,0,7,0,1,
58,1999,2,170,60.472649384944,58,18,1,0.685331488336193,unskilled1|maize,2,0.945217066666667,1.75,1.84587013333333,1.05478293333333,2.11350914285714,0,2.11350914285714,0,5.14474188827678,5.41238089780059,5.41238089780059,0,2.11350914285714,0,0,2.11350914285714,0,-9999,0,7,0,0,
58,1999,2,181,74.7001123345071,58,17,1,0.314742631653055,maize,1,0.896612225,1.75,1.93092860625,1.103387775,0,0,0,0,-46.9526532129856,-48.8835818192356,-48.8835818192356,0,0,0,0,0,0,-9999,0,4.04511287901246,0,0,
59,1999,3,9,48.2466275388993,59,13,0,0.105814546178561,unskilled1|school,2,0.906446333333333,1.75,1.91371891666667,1.09355366666667,2.1047663433908,0,2.1047663433908,0,12.0239914641879,12.215038890912,12.215038890912,0,2.1047663433908,0,0,2.1047663433908,0,-9999,0,2.1,0,1,
59,1999,3,28,28.5698879284411,59,6,1,0.924177843510159,rice_north|cassava,2,0.94522475,1.75,1.8458566875,1.05477525,0,0,0,4.68514783811464,-108.57030070157,-110.41615738907,-110.41615738907,0,0,0,0,0,0,-9999,0,0.4704,0,1,
59,1999,3,46,61.4708448812767,59,1,1,0.578894378941124,unskilled1|maize,2,0.971845075,1.75,1.79927111875,1.028154925,14.2606686638942,0,14.2606686638942,11.9494657107692,26.2734447775228,38.734842322667,38.734842322667,0,12.2690910454327,1.99157761846154,0,14.2606686638942,0,-9999,0,7,0,0,
59,1999,3,50,67.6764620163976,59,21,1,0.877685331511859,maize,1,1,1.75,1.75,1,12.2108108108108,0,12.2108108108108,12.2108108108108,11.6412594604331,22.1020702712439,22.1020702712439,0,10.1756756756757,2.03513513513513,0,12.2108108108108,0,-9999,1,7,0,0,
59,1999,3,56,51.9560544864367,59,5,1,0.729756550973948,unskilled2|maize|industrial_crop,3,0.928011575,1.75,1.87597974375,1.071988425,14.7744034935711,0,14.7744034935711,11.6498488316393,13.2836977359673,26.1821214857884,26.1821214857884,0,13.2408337316993,1.53356976187185,0,14.7744034935711,0,-9999,0,2.65289941565188,0,0,
59,1999,3,163,46.3329655817305,59,1,1,0.978698005003047,maize,1,0.971845075,1.75,1.79927111875,1.028154925,11.9494657107692,0,11.9494657107692,11.9494657107692,-67.1648865560029,-57.0146919639837,-57.0146919639837,0,9.95788809230769,1.99157761846154,0,11.9494657107692,0,-9999,0,7,0,1,
59,1999,3,170,60.722649384944,59,18,1,0.685331488336193,unskilled1|maize|industrial_crop,3,0.8873722,1.75,1.94709865,1.1126278,14.035281601003,0,14.035281601003,11.9527607795745,5.41238089780059,17.5005638488036,17.5005638488036,0,12.0431548044073,1.99212679659574,0,14.035281601003,0,-9999,0,7,0,0,
59,1999,3,181,74.9501123345071,59,17,1,0.314742631653055,rice_north,1,1,1.75,1.75,1,0,0,0,0,-48.8835818192356,-50.6335818192356,-50.6335818192356,0,0,0,0,0,0,-9999,0,4.04511287901246,0,1,
60,1999,4,9,48.4966275388993,60,13,0,0.105814546178561,unskilled1|school,2,0.906446333333333,1.75,1.91371891666667,1.09355366666667,2.09273910714286,0,2.09273910714286,0,12.215038890912,12.3940590813882,12.3940590813882,0,2.09273910714286,0,0,2.09273910714286,0,-9999,0,2.1,0,0,
60,1999,4,28,28.8198879284411,60,6,1,0.924177843510159,rice_north|cassava,2,0.94522475,1.75,1.8458566875,1.05477525,9.00370624465455,0,9.00370624465455,13.6888540827692,-110.41615738907,-103.258307831915,-103.258307831915,0,8.76802181818182,0.235684426472728,0,9.00370624465455,0,-9999,0,0.4704,0,1,
60,1999,4,46,61.7208448812767,60,18,1,0.578894378941124,maize,1,0.8873722,1.75,1.94709865,1.1126278,0,0,0,11.9494657107692,38.1582287387305,36.2111300887305,36.2111300887305,0,0,0,0,0,0,-9999,0,7,0,0,
60,1999,4,50,67.9264620163976,60,21,1,0.877685331511859,maize,1,1,1.75,1.75,1,0,0,0,12.2108108108108,22.1020702712439,20.3520702712439,20.3520702712439,0,0,0,0,0,0,-9999,1,7,0,0,
60,1999,4,56,52.2060544864367,60,5,1,0.729756550973948,unskilled1|maize|industrial_crop,3,0.928011575,1.75,1.87597974375,1.071988425,2.00864228267045,0,2.00864228267045,11.6498488316393,26.1821214857884,26.3147840247089,26.3147840247089,0,2.00864228267045,0,0,2.00864228267045,0,-9999,0,2.65289941565188,0,0,
60,1999,4,163,46.5829655817305,60,15,1,0.978698005003047,maize,1,0.9172665,1.75,1.894783625,1.0827335,0,0,0,11.9494657107692,-58.7723359037273,-60.6671195287273,-60.6671195287273,0,0,0,0,0,0,-9999,0,7,0,1,
60,1999,4,170,60.972649384944,60,6,1,0.685331488336193,maize,1,0.94522475,1.75,1.8458566875,1.05477525,0,0,0,11.9527607795745,14.582126534895,12.736269847395,12.736269847395,0,0,0,0,0,0,-9999,0,7,0,0,
60,1999,4,181,75.2001123345071,60,17,1,0.314742631653055,rice_north,1,1,1.75,1.75,1,10.9090909090909,0,10.9090909090909,10.9090909090909,-50.6335818192356,-41.4744909101447,-41.4744909101447,0,9.09090909090909,1.81818181818182,0,10.9090909090909,0,-9999,0,4.04511287901246,0,1,
61,2000,1,9,48.7466275388993,61,13,0,0.105814546178561,unskilled1|school,2,0.906446333333333,1.75,1.91371891666667,1.09355366666667,2.13633783854167,0,2.13633783854167,0,13.1021590015787,13.3247779234537,13.3247779234537,0,2.13633783854167,0,0,2.13633783854167,0,-9999,0,0.750466920933557,0,0,
61,2000,1,28,29.0698879284411,61,6,1,0.924177843510159,rice_north|cassava,2,0.94522475,1.75,1.8458566875,1.05477525,0,0,0,0,-105.008307831915,-106.854164519415,-106.854164519415,0,0,0,0,0,0,-9999,0,2.2681905307264,0,1,
61,2000,1,46,61.9708448812767,61,1,1,0.578894378941124,unskilled1|maize,2,0.971845075,1.75,1.79927111875,1.028154925,2.31690962708333,0,2.31690962708333,0,35.6345165047939,36.1521550131273,36.1521550131273,0,2.31690962708333,0,0,2.31690962708333,0,-9999,0,7,0,0,
61,2000,1,50,68.1764620163976,61,21,1,0.877685331511859,maize,1,1,1.75,1.75,1,0,0,0,0,20.3520702712439,18.6020702712439,18.6020702712439,0,0,0,0,0,0,-9999,1,7,0,0,
61,2000,1,56,52.4560544864367,61,5,1,0.729756550973948,maize|industrial_crop,2,0.928011575,1.75,1.87597974375,1.071988425,1.90725857142857,0,1.90725857142857,0,24.5647840247089,24.5960628523874,24.5960628523874,0,1.90725857142857,0,0,1.90725857142857,0,-9999,0,4.65707872052307,0,0,
61,2000,1,163,46.8329655817305,61,15,1,0.978698005003047,maize,1,0.9172665,1.75,1.894783625,1.0827335,0,0,0,0,-60.6671195287273,-62.5619031537273,-62.5619031537273,0,0,0,0,0,0,-9999,0,7,0,1,
61,2000,1,170,61.222649384944,61,6,1,0.685331488336193,maize,1,0.94522475,1.75,1.8458566875,1.05477525,0,0,0,0,12.736269847395,10.890413159895,10.890413159895,0,0,0,0,0,0,-9999,0,7,0,0,
61,2000,1,181,75.4501123345071,61,17,1,0.314742631653055,unskilled1|rice_north,2,1,1.75,1.75,1,1.66666666666667,0,1.66666666666667,0,-43.0381272737811,-43.1214606071144,-43.1214606071144,0,1.66666666666667,0,0,1.66666666666667,0,-9999,0,6.09416278813032,0,0,
62,2000,2,9,48.9966275388993,62,3,0,0.105814546178561,school,1,0.900570125,1.75,1.92400228125,1.099429875,0,0,0,0,11.7886437650451,9.86464148379515,9.86464148379515,0,0,0,0,0,0,-9999,0,0.750466920933557,0,0,
62,2000,2,28,29.3198879284411,62,6,1,0.924177843510159,maize,1,0.94522475,1.75,1.8458566875,1.05477525,0,0,0,0,-106.854164519415,-108.700021206915,-108.700021206915,0,0,0,0,0,0,-9999,0,2.2681905307264,0,1,
62,2000,2,46,62.2208448812767,62,18,1,0.578894378941124,maize,1,0.8873722,1.75,1.94709865,1.1126278,0,0,0,0,35.5755414291907,33.6284427791907,33.6284427791907,0,0,0,0,0,0,-9999,0,7,0,0,
62,2000,2,50,68.4264620163976,62,21,1,0.877685331511859,maize,1,1,1.75,1.75,1,0,0,0,0,18.6020702712439,16.8520702712439,16.8520702712439,0,0,0,0,0,0,-9999,1,7,0,0,
62,2000,2,56,52.7060544864367,62,5,1,0.729756550973948,unskilled2|maize|industrial_crop,3,0.928011575,1.75,1.87597974375,1.071988425,3.12455466193182,0,3.12455466193182,0,24.5960628523874,25.8446377705692,25.8446377705692,0,3.12455466193182,0,0,3.12455466193182,0,-9999,0,4.65707872052307,0,0,
62,2000,2,163,47.0829655817305,62,3,1,0.978698005003047,maize,1,0.900570125,1.75,1.92400228125,1.099429875,0,0,0,0,-64.8378151426261,-66.7618174238761,-66.7618174238761,0,0,0,0,0,0,-9999,0,7,0,1,
62,2000,2,170,61.472649384944,62,15,0,0.685331488336193,(none),0,0.9172665,1.75,1.894783625,1.0827335,0,0,0,0,10.0474751730282,8.15269154802822,8.15269154802822,0,0,0,0,0,0,-9999,0,7,0,0,
62,2000,2,181,75.7001123345071,62,17,1,0.314742631653055,unskilled2|rice_north,2,1,1.75,1.75,1,2.14285714285714,0,2.14285714285714,0,-43.1214606071144,-42.7286034642573,-42.7286034642573,0,2.14285714285714,0,0,2.14285714285714,0,-9999,0,6.09416278813032,0,0,
63,2000,3,181,75.9501123345071,63,17,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-42.7286034642573,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63,0,6.09416278813032,NaN,NaN,died
63,2000,3,9,49.2466275388993,63,3,0,0.105814546178561,unskilled1|school,2,1,1.75,1.75,1,1.91176470588235,0,1.91176470588235,0,9.86464148379515,10.0264061896775,10.0264061896775,0,1.91176470588235,0,0,1.91176470588235,0,-9999,0,0.750466920933557,0,0,
63,2000,3,28,29.5698879284411,63,6,1,0.924177843510159,maize,1,0.9560114,1.75,1.82698005,1.0439886,11.6188548425494,0,11.6188548425494,11.6188548425494,-108.700021206915,-98.908146414366,-98.908146414366,0,10.2857142857143,1.33314055683511,0,11.6188548425494,0,-9999,0,2.2681905307264,0,1,
63,2000,3,46,62.4708448812767,63,1,1,0.578894378941124,maize,1,1,1.75,1.75,1,12.24,0,12.24,12.24,33.0518291952541,43.5418291952541,43.5418291952541,0,10.2,2.04,0,12.24,0,-9999,0,7,0,0,
63,2000,3,50,68.6764620163976,63,21,1,0.877685331511859,unskilled1|maize,2,1,1.75,1.75,1,13.8231884057971,0,13.8231884057971,12.1565217391304,16.8520702712439,28.925258677041,28.925258677041,0,11.7971014492754,2.02608695652174,0,13.8231884057971,0,-9999,1,7,0,0,
63,2000,3,56,52.9560544864367,63,5,1,0.729756550973948,unskilled2|maize|industrial_crop,3,0.91395385,1.75,1.9005807625,1.08604615,13.2774079553049,0,13.2774079553049,10.3419425678049,25.8446377705692,37.2214649633741,37.2214649633741,0,11.5537508606707,1.72365709463415,0,13.2774079553049,0,-9999,0,4.65707872052307,0,0,
63,2000,3,163,47.3329655817305,63,3,1,0.978698005003047,maize,1,1,1.75,1.75,1,12.2582278481013,0,12.2582278481013,12.2582278481013,-66.7618174238761,-56.2535895757748,-56.2535895757748,0,10.2151898734177,2.04303797468354,0,12.2582278481013,0,-9999,0,7,0,1,
63,2000,3,170,61.722649384944,63,15,0,0.685331488336193,(none),0,0.860886175,1.75,1.99344919375,1.139113825,0,0,0,0,8.15269154802822,6.15924235427822,6.15924235427822,0,0,0,0,0,0,-9999,0,7,0,0,
63,2000,3,181,75.9501123345071,63,17,1,0.314742631653055,unskilled2|rice_north,2,0.85625075,1.75,2.0015611875,1.14374925,2.06584861607143,0,2.06584861607143,0,-42.7286034642573,-42.6643160356859,-42.6643160356859,0,2.06584861607143,0,0,2.06584861607143,0,63,0,6.09416278813032,0,0,
64,2000,4,9,49.4966275388993,64,14,0,0.105814546178561,(none),0,1,1.75,1.75,1,0,0,0,0,8.75471653676733,7.00471653676733,7.00471653676733,0,0,0,0,0,0,-9999,0,0.750466920933557,0,1,
64,2000,4,28,29.8198879284411,64,6,1,0.924177843510159,rice_north|cassava,2,0.9560114,1.75,1.82698005,1.0439886,9.24835342080552,0,9.24835342080552,20.8672082633549,-98.908146414366,-91.4867730435605,-91.4867730435605,0,8.1872028,1.06115062080552,0,9.24835342080552,0,-9999,0,2.2681905307264,0,0,
64,2000,4,46,62.7208448812767,64,1,1,0.578894378941124,maize,1,1,1.75,1.75,1,0,0,0,12.24,43.5418291952541,41.7918291952541,41.7918291952541,0,0,0,0,0,0,-9999,0,7,0,0,
64,2000,4,50,68.9264620163976,64,21,1,0.877685331511859,maize,1,1,1.75,1.75,1,0,0,0,12.1565217391304,28.925258677041,27.175258677041,27.175258677041,0,0,0,0,0,0,-9999,1,7,0,0,
64,2000,4,56,53.2060544864367,64,5,1,0.729756550973948,maize|industrial_crop,2,0.91395385,1.75,1.9005807625,1.08604615,0,0,0,10.3419425678049,37.2214649633741,35.3208842008741,35.3208842008741,0,0,0,0,0,0,-9999,0,4.65707872052307,0,0,
64,2000,4,163,47.5829655817305,64,19,1,0.978698005003047,maize,1,1,1.75,1.75,1,0,0,0,12.2582278481013,-59.865502633763,-61.615502633763,-61.615502633763,0,0,0,0,0,0,-9999,1,7,0,1,
64,2000,4,170,61.972649384944,64,18,1,0.685331488336193,unskilled2|maize,2,0.942561466666667,1.75,1.85051743333333,1.05743853333333,3.41183203846154,0,3.41183203846154,0,4.01201069354182,5.57332529867003,5.57332529867003,0,3.41183203846154,0,0,3.41183203846154,0,-9999,0,7,0,0,
65,2001,1,9,49.7466275388993,65,13,1,0.105814546178561,maize,1,1,1.75,1.75,1,0,0,0,0,6.30543233482676,4.55543233482676,4.55543233482676,0,0,0,0,0,0,-9999,0,0.42,0,0,
