quarter,year,agentID,loc,lastYearIncome,baselineIncome,dropThreshold,incomeShock,lastShortfall,historyOK,cooldownOK,fired,movedTo
80,2002,487,10,NaN,NaN,NaN,0,0,1,1,0,15
80,2002,308,3,NaN,NaN,NaN,0,0,1,0,0,15
80,2002,1195,16,NaN,NaN,NaN,0,0,1,1,0,17
80,2002,376,2,NaN,NaN,NaN,0,0,1,1,0,21
81,2002,267,15,NaN,NaN,NaN,0,0,1,1,0,11
81,2002,1477,6,NaN,NaN,NaN,0,0,1,1,0,0
81,2002,1441,14,NaN,NaN,NaN,0,5.11545727808701,1,1,1,7
81,2002,1394,4,NaN,NaN,NaN,0,0,1,1,0,13
81,2002,1169,10,NaN,NaN,NaN,0,0,1,1,0,9
81,2002,1003,21,NaN,NaN,NaN,0,0,1,1,0,17
81,2002,255,12,NaN,NaN,NaN,0,0,1,1,0,13
81,2002,722,18,NaN,NaN,NaN,0,0,1,1,0,13
81,2002,850,3,NaN,NaN,NaN,0,0.990343157862217,1,1,1,8
81,2002,607,17,NaN,NaN,NaN,0,0,1,1,0,0
81,2002,174,13,NaN,NaN,NaN,0,0,1,1,0,22
81,2002,170,15,NaN,NaN,NaN,0,7.39447027563028,1,0,0,0
81,2002,1465,3,NaN,NaN,NaN,0,0,1,1,0,0
81,2002,1391,21,NaN,NaN,NaN,0,0,1,1,0,19
81,2002,1021,18,NaN,NaN,NaN,0,0,1,1,0,19
81,2002,1457,7,NaN,NaN,NaN,0,0,1,1,0,0
81,2002,813,18,NaN,NaN,NaN,0,0,1,1,0,11
81,2002,534,13,NaN,NaN,NaN,0,0,1,1,0,16
81,2002,372,11,NaN,NaN,NaN,0,0,1,1,0,21
81,2002,323,13,NaN,NaN,NaN,0,0,1,1,0,0
81,2002,245,14,NaN,NaN,NaN,0,0,1,1,0,13
81,2002,801,12,NaN,NaN,NaN,0,0,1,1,0,8
81,2002,272,14,NaN,NaN,NaN,0,0,1,1,0,0
81,2002,1196,15,NaN,NaN,NaN,0,0,1,1,0,4
81,2002,1599,17,NaN,NaN,NaN,0,0,1,1,0,14
81,2002,1227,19,NaN,NaN,NaN,0,0,1,1,0,6
81,2002,545,18,NaN,NaN,NaN,0,0,1,1,0,6
81,2002,1107,5,NaN,NaN,NaN,0,7.01810626691586,1,1,1,21
81,2002,821,7,NaN,NaN,NaN,0,0,1,1,0,20
81,2002,922,17,NaN,NaN,NaN,0,0,1,1,0,22
81,2002,763,14,NaN,NaN,NaN,0,0,1,1,0,3
81,2002,767,4,NaN,NaN,NaN,0,0,1,1,0,11
81,2002,1268,17,NaN,NaN,NaN,0,0,1,1,0,8
81,2002,1124,8,NaN,NaN,NaN,0,0,1,1,0,7
81,2002,858,1,NaN,NaN,NaN,0,0,1,1,0,0
81,2002,1122,9,NaN,NaN,NaN,0,0,1,1,0,0
81,2002,1038,21,NaN,NaN,NaN,0,4.75602011212813,1,1,1,5
81,2002,729,21,NaN,NaN,NaN,0,0,1,1,0,0
81,2002,800,1,NaN,NaN,NaN,0,0,1,1,0,0
81,2002,568,19,NaN,NaN,NaN,0,5.08388489099638,1,1,1,17
81,2002,87,20,NaN,NaN,NaN,0,0.398434307763152,1,1,0,0
81,2002,183,20,NaN,NaN,NaN,0,0,1,1,0,5
81,2002,16,2,NaN,NaN,NaN,0,5.44647494893645,1,1,1,5
81,2002,1215,19,NaN,NaN,NaN,0,3.10561538097904,1,1,1,2
81,2002,20,5,NaN,NaN,NaN,0,0,1,1,0,0
81,2002,671,20,NaN,NaN,NaN,0,0,1,1,0,1
81,2002,185,5,NaN,NaN,NaN,0,0,1,1,0,0
81,2002,333,16,NaN,NaN,NaN,0,0,1,1,0,11
81,2002,1497,9,NaN,NaN,NaN,0,0,1,1,0,0
81,2002,1368,13,NaN,NaN,NaN,0,5.4486435250709,1,0,0,5
81,2002,1364,1,NaN,NaN,NaN,0,0,1,1,0,0
81,2002,1535,6,NaN,NaN,NaN,0,1.85565296791714,1,1,1,21
81,2002,485,12,NaN,NaN,NaN,0,5.24389409409131,1,1,1,6
81,2002,1199,11,NaN,NaN,NaN,0,0,1,1,0,0
81,2002,1130,2,NaN,NaN,NaN,0,5.94494327050521,1,1,1,14
81,2002,243,11,NaN,NaN,NaN,0,0,1,1,0,13
81,2002,1439,13,NaN,NaN,NaN,0,0,1,1,0,2
81,2002,1580,12,NaN,NaN,NaN,0,0,1,1,0,15
81,2002,487,15,NaN,NaN,NaN,0,0,1,1,0,0
81,2002,67,12,NaN,NaN,NaN,0,4.86522943614006,1,1,1,13
81,2002,1195,17,NaN,NaN,NaN,0,0,1,1,0,16
81,2002,1222,13,NaN,NaN,NaN,0,6.44848593108436,1,1,1,22
81,2002,1264,13,NaN,NaN,NaN,0,0,1,1,0,0
81,2002,544,20,NaN,NaN,NaN,0,0,1,1,0,9
81,2002,745,15,NaN,NaN,NaN,0,0,1,1,0,18
81,2002,151,21,NaN,NaN,NaN,0,0,1,1,0,0
81,2002,410,11,NaN,NaN,NaN,0,0,1,1,0,0
81,2002,44,5,NaN,NaN,NaN,0,0,1,1,0,0
81,2002,461,3,NaN,NaN,NaN,0,0,1,1,0,13
81,2002,427,2,NaN,NaN,NaN,0,1.1091952548871,1,1,1,21
81,2002,182,17,NaN,NaN,NaN,0,0,1,1,0,0
81,2002,1240,5,NaN,NaN,NaN,0,0.753705595635747,1,1,1,3
81,2002,1144,21,NaN,NaN,NaN,0,0,1,1,0,12
81,2002,1345,20,NaN,NaN,NaN,0,0,1,1,0,5
81,2002,1186,18,NaN,NaN,NaN,0,0,1,1,0,6
81,2002,554,13,NaN,NaN,NaN,0,0,1,1,0,8
81,2002,376,21,NaN,NaN,NaN,0,0,1,1,0,0
81,2002,296,14,NaN,NaN,NaN,0,0,1,1,0,20
81,2002,134,3,NaN,NaN,NaN,0,0,1,1,0,0
81,2002,27,16,NaN,NaN,NaN,0,0.393425950119142,1,1,0,20
81,2002,47,4,NaN,NaN,NaN,0,0,1,1,0,18
81,2002,1024,19,NaN,NaN,NaN,0,0,1,1,0,18
81,2002,247,6,NaN,NaN,NaN,0,0,1,1,0,0
81,2002,985,16,NaN,NaN,NaN,0,0,1,1,0,19
81,2002,541,13,NaN,NaN,NaN,0,3.86179799808809,1,1,1,18
81,2002,803,1,NaN,NaN,NaN,0,0,1,1,0,20
81,2002,738,21,NaN,NaN,NaN,0,4.73599019165047,1,1,1,18
81,2002,276,16,NaN,NaN,NaN,0,0,1,1,0,0
81,2002,1305,13,NaN,NaN,NaN,0,0,1,1,0,0
81,2002,106,8,NaN,NaN,NaN,0,0,1,1,0,16
81,2002,766,11,NaN,NaN,NaN,0,0,1,1,0,0
81,2002,1229,1,NaN,NaN,NaN,0,0,1,1,0,0
81,2002,1113,6,NaN,NaN,NaN,0,0,1,1,0,0
81,2002,931,18,NaN,NaN,NaN,0,0,1,1,0,15
81,2002,447,5,NaN,NaN,NaN,0,3.80774540213295,1,1,1,1
81,2002,907,18,NaN,NaN,NaN,0,0,1,1,0,0
81,2002,1584,22,NaN,NaN,NaN,0,5.2200574902291,1,1,1,17
81,2002,390,22,NaN,NaN,NaN,0,0,1,1,0,0
81,2002,102,1,NaN,NaN,NaN,0,0,1,1,0,18
81,2002,80,12,NaN,NaN,NaN,0,0,1,1,0,20
81,2002,1356,15,NaN,NaN,NaN,0,2.90686892410087,1,1,1,17
81,2002,1034,1,NaN,NaN,NaN,0,0,1,1,0,0
81,2002,1178,17,NaN,NaN,NaN,0,0,1,1,0,0
81,2002,625,17,NaN,NaN,NaN,0,0,1,1,0,0
81,2002,210,9,NaN,NaN,NaN,0,5.56661290401767,1,1,1,17
81,2002,593,16,NaN,NaN,NaN,0,0,1,1,0,4
81,2002,250,12,NaN,NaN,NaN,0,4.52706266407363,1,1,1,3
81,2002,1598,20,NaN,NaN,NaN,0,0,1,1,0,0
81,2002,634,21,NaN,NaN,NaN,0,0,1,1,0,1
81,2002,347,13,NaN,NaN,NaN,0,0,1,1,0,0
81,2002,308,15,NaN,NaN,NaN,0,7.78231588236627,1,1,1,3
81,2002,968,18,NaN,NaN,NaN,0,0,1,1,0,5
81,2002,128,22,NaN,NaN,NaN,0,0,1,1,0,0
81,2002,887,5,NaN,NaN,NaN,0,0,1,1,0,18
81,2002,1043,13,NaN,NaN,NaN,0,0,1,1,0,0
81,2002,978,12,NaN,NaN,NaN,0,0,1,1,0,1
81,2002,233,1,NaN,NaN,NaN,0,0,1,1,0,5
82,2003,174,22,NaN,NaN,NaN,0,0,1,1,0,0
82,2003,568,17,NaN,NaN,NaN,0,0,1,0,0,14
82,2003,47,18,NaN,NaN,NaN,0,0,1,1,0,12
82,2003,1122,9,NaN,NaN,NaN,0,0,1,1,0,11
82,2003,1465,3,NaN,NaN,NaN,0,0,1,1,0,0
82,2003,1199,11,NaN,NaN,NaN,0,0,1,1,0,7
82,2003,1345,5,NaN,NaN,NaN,0,0,1,1,0,0
82,2003,763,3,NaN,NaN,NaN,0,0,1,1,0,5
82,2003,102,18,NaN,NaN,NaN,0,0,1,1,0,5
82,2003,461,13,NaN,NaN,NaN,0,0,1,1,0,16
82,2003,887,18,NaN,NaN,NaN,0,0,1,1,0,3
82,2003,183,5,NaN,NaN,NaN,0,0,1,1,0,1
82,2003,1124,7,NaN,NaN,NaN,0,0,1,1,0,14
82,2003,554,8,NaN,NaN,NaN,0,0,1,1,0,15
82,2003,255,13,NaN,NaN,NaN,0,0,1,1,0,22
82,2003,1477,6,NaN,NaN,NaN,0,0,1,1,0,0
82,2003,1364,1,NaN,NaN,NaN,0,0,1,1,0,0
82,2003,1580,15,NaN,NaN,NaN,0,0,1,1,0,9
82,2003,87,20,NaN,NaN,NaN,0,0.398434307763152,1,1,0,0
82,2003,245,13,NaN,NaN,NaN,0,0,1,1,0,0
82,2003,803,20,NaN,NaN,NaN,0,0,1,1,0,1
82,2003,1038,5,NaN,NaN,NaN,0,0,1,0,0,20
82,2003,671,1,NaN,NaN,NaN,0,0,1,1,0,4
82,2003,1107,21,NaN,NaN,NaN,0,0,1,0,0,5
82,2003,16,5,NaN,NaN,NaN,0,0,1,0,0,0
82,2003,625,17,NaN,NaN,NaN,0,0,1,1,0,0
82,2003,182,17,NaN,NaN,NaN,0,0,1,1,0,21
82,2003,267,11,NaN,NaN,NaN,0,0,1,1,0,15
82,2003,1003,17,NaN,NaN,NaN,0,0,1,1,0,0
82,2003,1222,22,NaN,NaN,NaN,0,0,1,0,0,13
82,2003,907,18,NaN,NaN,NaN,0,0,1,1,0,1
82,2003,347,13,NaN,NaN,NaN,0,0,1,1,0,0
82,2003,858,1,NaN,NaN,NaN,0,0,1,1,0,0
82,2003,545,6,NaN,NaN,NaN,0,0,1,1,0,0
82,2003,296,20,NaN,NaN,NaN,0,0,1,1,0,12
82,2003,27,20,NaN,NaN,NaN,0,0.393425950119142,1,1,0,21
82,2003,1196,4,NaN,NaN,NaN,0,0,1,1,0,5
82,2003,1599,14,NaN,NaN,NaN,0,0,1,1,0,6
82,2003,210,17,NaN,NaN,NaN,0,0,1,0,0,0
82,2003,978,1,NaN,NaN,NaN,0,0,1,1,0,10
82,2003,1457,7,NaN,NaN,NaN,0,0,1,1,0,19
82,2003,447,1,NaN,NaN,NaN,0,0,1,0,0,5
82,2003,1130,14,NaN,NaN,NaN,0,0,1,0,0,0
82,2003,276,16,NaN,NaN,NaN,0,0,1,1,0,7
82,2003,106,16,NaN,NaN,NaN,0,0,1,1,0,0
82,2003,44,5,NaN,NaN,NaN,0,0,1,1,0,0
82,2003,1394,13,NaN,NaN,NaN,0,0,1,1,0,9
82,2003,593,4,NaN,NaN,NaN,0,0,1,1,0,17
82,2003,1268,8,NaN,NaN,NaN,0,0,1,1,0,11
82,2003,272,14,NaN,NaN,NaN,0,0,1,1,0,3
82,2003,410,11,NaN,NaN,NaN,0,0,1,1,0,20
82,2003,922,22,NaN,NaN,NaN,0,0,1,1,0,3
82,2003,544,9,NaN,NaN,NaN,0,0,1,1,0,0
82,2003,1178,17,NaN,NaN,NaN,0,0,1,1,0,0
82,2003,151,21,NaN,NaN,NaN,0,0,1,1,0,11
82,2003,1034,1,NaN,NaN,NaN,0,0,1,1,0,0
82,2003,67,13,NaN,NaN,NaN,0,0,1,0,0,9
82,2003,80,20,NaN,NaN,NaN,0,0,1,1,0,9
82,2003,485,6,NaN,NaN,NaN,0,0,1,0,0,12
82,2003,968,5,NaN,NaN,NaN,0,0,1,1,0,0
82,2003,247,6,NaN,NaN,NaN,0,0,1,1,0,0
82,2003,1264,13,NaN,NaN,NaN,0,0,1,1,0,5
82,2003,20,5,NaN,NaN,NaN,0,0,1,1,0,0
82,2003,738,18,NaN,NaN,NaN,0,0,1,0,0,21
82,2003,1598,20,NaN,NaN,NaN,0,0,1,1,0,3
82,2003,323,13,NaN,NaN,NaN,0,0,1,1,0,0
82,2003,1227,6,NaN,NaN,NaN,0,0,1,1,0,0
82,2003,1113,6,NaN,NaN,NaN,0,0,1,1,0,4
82,2003,607,17,NaN,NaN,NaN,0,0,1,1,0,0
82,2003,1441,7,NaN,NaN,NaN,0,0,1,0,0,8
82,2003,1497,9,NaN,NaN,NaN,0,0,1,1,0,21
82,2003,1186,6,NaN,NaN,NaN,0,0,1,1,0,0
82,2003,170,15,NaN,NaN,NaN,0,7.39447027563028,1,0,0,0
82,2003,333,11,NaN,NaN,NaN,0,0,1,1,0,12
82,2003,813,11,NaN,NaN,NaN,0,0,1,1,0,0
82,2003,534,16,NaN,NaN,NaN,0,0,1,1,0,18
82,2003,487,15,NaN,NaN,NaN,0,0,1,1,0,0
82,2003,1356,17,NaN,NaN,NaN,0,0,1,0,0,0
82,2003,767,11,NaN,NaN,NaN,0,0,1,1,0,0
82,2003,729,21,NaN,NaN,NaN,0,0,1,1,0,18
82,2003,850,8,NaN,NaN,NaN,0,0,1,0,0,3
82,2003,134,3,NaN,NaN,NaN,0,0,1,1,0,0
82,2003,722,13,NaN,NaN,NaN,0,0,1,1,0,0
82,2003,1144,12,NaN,NaN,NaN,0,0,1,1,0,2
82,2003,1240,3,NaN,NaN,NaN,0,0,1,0,0,5
82,2003,372,21,NaN,NaN,NaN,0,0,1,1,0,11
82,2003,634,1,NaN,NaN,NaN,0,0,1,1,0,16
82,2003,233,5,NaN,NaN,NaN,0,0,1,1,0,1
82,2003,1021,19,NaN,NaN,NaN,0,0,1,1,0,20
82,2003,801,8,NaN,NaN,NaN,0,0,1,1,0,1
82,2003,1305,13,NaN,NaN,NaN,0,0,1,1,0,4
82,2003,376,21,NaN,NaN,NaN,0,0,1,1,0,3
82,2003,800,1,NaN,NaN,NaN,0,0,1,1,0,19
82,2003,1368,5,NaN,NaN,NaN,0,5.4486435250709,1,0,0,0
82,2003,1229,1,NaN,NaN,NaN,0,0,1,1,0,0
82,2003,1195,16,NaN,NaN,NaN,0,0,1,1,0,3
82,2003,308,3,NaN,NaN,NaN,0,0,1,0,0,0
82,2003,128,22,NaN,NaN,NaN,0,0,1,1,0,0
82,2003,985,19,NaN,NaN,NaN,0,0,1,1,0,6
82,2003,1043,13,NaN,NaN,NaN,0,0,1,1,0,0
82,2003,185,5,NaN,NaN,NaN,0,0,1,1,0,0
82,2003,1584,17,NaN,NaN,NaN,0,0,1,0,0,13
82,2003,821,20,NaN,NaN,NaN,0,0,1,1,0,22
82,2003,243,13,NaN,NaN,NaN,0,0,1,1,0,0
82,2003,1391,19,NaN,NaN,NaN,0,0,1,1,0,5
82,2003,1024,18,NaN,NaN,NaN,0,0,1,1,0,9
82,2003,745,18,NaN,NaN,NaN,0,0,1,1,0,1
82,2003,1169,9,NaN,NaN,NaN,0,0,1,1,0,22
82,2003,427,21,NaN,NaN,NaN,0,0,1,0,0,0
82,2003,1215,2,NaN,NaN,NaN,0,0,1,0,0,0
82,2003,931,15,NaN,NaN,NaN,0,0,1,1,0,9
82,2003,1439,2,NaN,NaN,NaN,0,0,1,1,0,19
82,2003,250,3,NaN,NaN,NaN,0,0,1,0,0,6
82,2003,1535,21,NaN,NaN,NaN,0,0,1,0,0,6
82,2003,390,22,NaN,NaN,NaN,0,0,1,1,0,0
82,2003,541,18,NaN,NaN,NaN,0,0,1,0,0,13
83,2003,968,5,NaN,NaN,NaN,0,0,1,1,0,0
83,2003,1497,21,NaN,NaN,NaN,0,0,1,1,0,6
83,2003,850,3,NaN,NaN,NaN,0,0,1,0,0,0
83,2003,1215,2,NaN,NaN,NaN,0,0,1,0,0,19
83,2003,1178,17,NaN,NaN,NaN,0,0,1,1,0,0
83,2003,1391,5,NaN,NaN,NaN,0,0,1,1,0,3
83,2003,323,13,NaN,NaN,NaN,0,0,1,1,0,17
83,2003,333,12,NaN,NaN,NaN,0,0,1,1,0,0
83,2003,1199,7,NaN,NaN,NaN,0,0,1,1,0,22
83,2003,634,16,NaN,NaN,NaN,0,0,1,1,0,13
83,2003,1477,6,NaN,NaN,NaN,0,0,1,1,0,0
83,2003,800,19,NaN,NaN,NaN,0,0,1,1,0,7
83,2003,296,12,NaN,NaN,NaN,0,0,1,1,0,9
83,2003,243,13,NaN,NaN,NaN,0,0,1,1,0,1
83,2003,1043,13,NaN,NaN,NaN,0,0,1,1,0,0
83,2003,1598,3,NaN,NaN,NaN,0,0,1,1,0,8
83,2003,978,10,NaN,NaN,NaN,0,0,1,1,0,0
83,2003,554,15,NaN,NaN,NaN,0,0,1,1,0,4
83,2003,858,1,NaN,NaN,NaN,0,0,1,1,0,0
83,2003,170,15,NaN,NaN,NaN,0,7.39447027563028,1,1,1,7
83,2003,671,4,NaN,NaN,NaN,0,0,1,1,0,13
83,2003,308,3,NaN,NaN,NaN,0,0,1,0,0,0
83,2003,447,5,NaN,NaN,NaN,0,0,1,0,0,19
83,2003,887,3,NaN,NaN,NaN,0,0,1,1,0,0
83,2003,625,17,NaN,NaN,NaN,0,0,1,1,0,13
83,2003,16,5,NaN,NaN,NaN,0,0,1,0,0,0
83,2003,544,9,NaN,NaN,NaN,0,0,1,1,0,20
83,2003,568,14,NaN,NaN,NaN,0,0,1,0,0,20
83,2003,541,13,NaN,NaN,NaN,0,0,1,0,0,18
83,2003,1345,5,NaN,NaN,NaN,0,0,1,1,0,13
83,2003,487,15,NaN,NaN,NaN,0,0,1,1,0,18
83,2003,722,13,NaN,NaN,NaN,0,0,1,1,0,1
83,2003,185,5,NaN,NaN,NaN,0,0,1,1,0,0
83,2003,931,9,NaN,NaN,NaN,0,0,1,1,0,13
83,2003,1368,5,NaN,NaN,NaN,0,5.4486435250709,1,1,1,14
83,2003,183,1,NaN,NaN,NaN,0,0,1,1,0,12
83,2003,803,1,NaN,NaN,NaN,0,0,1,1,0,0
83,2003,1356,17,NaN,NaN,NaN,0,0,1,0,0,0
83,2003,1169,22,NaN,NaN,NaN,0,0,1,1,0,1
83,2003,128,22,NaN,NaN,NaN,0,0,1,1,0,0
83,2003,1227,6,NaN,NaN,NaN,0,0,1,1,0,0
83,2003,245,13,NaN,NaN,NaN,0,0,1,1,0,0
83,2003,272,3,NaN,NaN,NaN,0,0,1,1,0,0
83,2003,1144,2,NaN,NaN,NaN,0,0,1,1,0,0
83,2003,20,5,NaN,NaN,NaN,0,0,1,1,0,0
83,2003,182,21,NaN,NaN,NaN,0,0,1,1,0,12
83,2003,347,13,NaN,NaN,NaN,0,0,1,1,0,0
83,2003,801,1,NaN,NaN,NaN,0,0,1,1,0,12
83,2003,738,21,NaN,NaN,NaN,0,0,1,0,0,0
83,2003,250,6,NaN,NaN,NaN,0,0,1,0,0,13
83,2003,87,20,NaN,NaN,NaN,0,0.398434307763152,1,1,0,0
83,2003,44,5,NaN,NaN,NaN,0,0,1,1,0,0
83,2003,151,11,NaN,NaN,NaN,0,0,1,1,0,0
83,2003,102,5,NaN,NaN,NaN,0,0,1,1,0,0
83,2003,47,12,NaN,NaN,NaN,0,0,1,1,0,6
83,2003,134,3,NaN,NaN,NaN,0,0,1,1,0,0
83,2003,247,6,NaN,NaN,NaN,0,0,1,1,0,3
83,2003,1599,6,NaN,NaN,NaN,0,0,1,1,0,0
83,2003,372,11,NaN,NaN,NaN,0,0,1,1,0,6
83,2003,376,3,NaN,NaN,NaN,0,0,1,1,0,0
83,2003,1034,1,NaN,NaN,NaN,0,0,1,1,0,0
83,2003,233,1,NaN,NaN,NaN,0,0,1,1,0,21
83,2003,255,22,NaN,NaN,NaN,0,0,1,1,0,0
83,2003,1364,1,NaN,NaN,NaN,0,0,1,1,0,21
83,2003,1195,3,NaN,NaN,NaN,0,0,1,1,0,1
83,2003,1222,13,NaN,NaN,NaN,0,0,1,0,0,0
83,2003,1186,6,NaN,NaN,NaN,0,0,1,1,0,18
83,2003,80,9,NaN,NaN,NaN,0,0,1,1,0,22
83,2003,1229,1,NaN,NaN,NaN,0,0,1,1,0,14
83,2003,1240,5,NaN,NaN,NaN,0,0,1,0,0,0
83,2003,1124,14,NaN,NaN,NaN,0,0,1,1,0,16
83,2003,745,1,NaN,NaN,NaN,0,0,1,1,0,5
83,2003,485,12,NaN,NaN,NaN,0,0,1,0,0,0
83,2003,767,11,NaN,NaN,NaN,0,0,1,1,0,14
83,2003,1113,4,NaN,NaN,NaN,0,0,1,1,0,9
83,2003,1439,19,NaN,NaN,NaN,0,0,1,1,0,0
83,2003,545,6,NaN,NaN,NaN,0,0,1,1,0,0
83,2003,1535,6,NaN,NaN,NaN,0,0,1,0,0,0
83,2003,1268,11,NaN,NaN,NaN,0,0,1,1,0,2
83,2003,729,18,NaN,NaN,NaN,0,0,1,1,0,11
83,2003,763,5,NaN,NaN,NaN,0,0,1,1,0,10
83,2003,1196,5,NaN,NaN,NaN,0,0,1,1,0,2
83,2003,1264,5,NaN,NaN,NaN,0,0,1,1,0,11
83,2003,27,21,NaN,NaN,NaN,0,0.393425950119142,1,1,0,12
83,2003,1394,9,NaN,NaN,NaN,0,0,1,1,0,11
83,2003,67,9,NaN,NaN,NaN,0,0,1,0,0,6
83,2003,427,21,NaN,NaN,NaN,0,0,1,0,0,19
83,2003,1003,17,NaN,NaN,NaN,0,0,1,1,0,0
83,2003,1305,4,NaN,NaN,NaN,0,0,1,1,0,11
83,2003,1465,3,NaN,NaN,NaN,0,0,1,1,0,21
83,2003,1441,8,NaN,NaN,NaN,0,0,1,0,0,17
83,2003,1457,19,NaN,NaN,NaN,0,0,1,1,0,7
83,2003,1122,11,NaN,NaN,NaN,0,0,1,1,0,16
83,2003,1024,9,NaN,NaN,NaN,0,0,1,1,0,6
83,2003,1130,14,NaN,NaN,NaN,0,0,1,0,0,0
83,2003,534,18,NaN,NaN,NaN,0,0,1,1,0,0
83,2003,210,17,NaN,NaN,NaN,0,0,1,0,0,0
83,2003,821,22,NaN,NaN,NaN,0,0,1,1,0,16
83,2003,907,1,NaN,NaN,NaN,0,0,1,1,0,0
83,2003,813,11,NaN,NaN,NaN,0,0,1,1,0,22
83,2003,1584,13,NaN,NaN,NaN,0,0,1,0,0,0
83,2003,174,22,NaN,NaN,NaN,0,0,1,1,0,0
83,2003,607,17,NaN,NaN,NaN,0,0,1,1,0,11
83,2003,1107,5,NaN,NaN,NaN,0,0,1,0,0,0
83,2003,106,16,NaN,NaN,NaN,0,0,1,1,0,18
83,2003,1580,9,NaN,NaN,NaN,0,0,1,1,0,6
83,2003,593,17,NaN,NaN,NaN,0,0,1,1,0,0
83,2003,1021,20,NaN,NaN,NaN,0,0,1,1,0,0
83,2003,461,16,NaN,NaN,NaN,0,0,1,1,0,8
83,2003,410,20,NaN,NaN,NaN,0,0,1,1,0,13
83,2003,276,7,NaN,NaN,NaN,0,0,1,1,0,9
83,2003,922,3,NaN,NaN,NaN,0,0,1,1,0,11
83,2003,390,22,NaN,NaN,NaN,0,0,1,1,0,6
83,2003,267,15,NaN,NaN,NaN,0,0,1,1,0,8
83,2003,1038,20,NaN,NaN,NaN,0,0,1,0,0,8
83,2003,985,6,NaN,NaN,NaN,0,0,1,1,0,0
84,2003,1186,18,NaN,NaN,NaN,0,0,1,1,0,13
84,2003,634,13,NaN,NaN,NaN,0,0,1,1,0,0
84,2003,858,1,NaN,NaN,NaN,0,0,1,1,0,0
84,2003,410,13,NaN,NaN,NaN,0,0,1,1,0,0
84,2003,1477,6,NaN,NaN,NaN,0,0,1,1,0,13
84,2003,931,13,NaN,NaN,NaN,0,0,1,1,0,0
84,2003,1391,3,NaN,NaN,NaN,0,0,1,1,0,0
84,2003,323,17,NaN,NaN,NaN,0,0,1,1,0,2
84,2003,47,6,NaN,NaN,NaN,0,0,1,1,0,0
84,2003,821,16,NaN,NaN,NaN,0,0,1,1,0,0
84,2003,1368,14,NaN,NaN,NaN,0,0,1,0,0,5
84,2003,922,11,NaN,NaN,NaN,0,0,1,1,0,9
84,2003,183,12,NaN,NaN,NaN,0,0,1,1,0,13
84,2003,1580,6,NaN,NaN,NaN,0,0,1,1,0,7
84,2003,738,21,NaN,NaN,NaN,0,0,1,0,0,0
84,2003,347,13,NaN,NaN,NaN,0,0,1,1,0,0
84,2003,545,6,NaN,NaN,NaN,0,0,1,1,0,0
84,2003,1584,13,NaN,NaN,NaN,0,0,1,0,0,11
84,2003,20,5,NaN,NaN,NaN,0,0,1,1,0,12
84,2003,296,9,NaN,NaN,NaN,0,0,1,1,0,0
84,2003,813,22,NaN,NaN,NaN,0,0,1,1,0,5
84,2003,485,12,NaN,NaN,NaN,0,0,1,0,0,0
84,2003,1356,17,NaN,NaN,NaN,0,0,1,0,0,0
84,2003,372,6,NaN,NaN,NaN,0,0,1,1,0,0
84,2003,1229,14,NaN,NaN,NaN,0,0,1,1,0,17
84,2003,1024,6,NaN,NaN,NaN,0,0,1,1,0,0
84,2003,185,5,NaN,NaN,NaN,0,0,1,1,0,0
84,2003,534,18,NaN,NaN,NaN,0,0,1,1,0,0
84,2003,170,7,NaN,NaN,NaN,0,0,1,0,0,15
84,2003,1222,13,NaN,NaN,NaN,0,0,1,0,0,0
84,2003,376,3,NaN,NaN,NaN,0,0,1,1,0,12
84,2003,1599,6,NaN,NaN,NaN,0,0,1,1,0,0
84,2003,267,8,NaN,NaN,NaN,0,0,1,1,0,9
84,2003,1122,16,NaN,NaN,NaN,0,0,1,1,0,7
84,2003,1043,13,NaN,NaN,NaN,0,0,1,1,0,0
84,2003,333,12,NaN,NaN,NaN,0,0,1,1,0,21
84,2003,174,22,NaN,NaN,NaN,0,0,1,1,0,0
84,2003,151,11,NaN,NaN,NaN,0,0,1,1,0,21
84,2003,67,6,NaN,NaN,NaN,0,0,1,0,0,4
84,2003,607,11,NaN,NaN,NaN,0,0,1,1,0,5
84,2003,887,3,NaN,NaN,NaN,0,0,1,1,0,0
84,2003,1195,1,NaN,NaN,NaN,0,0,1,1,0,3
84,2003,1227,6,NaN,NaN,NaN,0,0,1,1,0,0
84,2003,182,12,NaN,NaN,NaN,0,0,1,1,0,17
84,2003,247,3,NaN,NaN,NaN,0,0,1,1,0,2
84,2003,1034,1,NaN,NaN,NaN,0,0,1,1,0,0
84,2003,978,10,NaN,NaN,NaN,0,0,1,1,0,17
84,2003,272,3,NaN,NaN,NaN,0,0,1,1,0,7
84,2003,80,22,NaN,NaN,NaN,0,0,1,1,0,0
84,2003,1535,6,NaN,NaN,NaN,0,0,1,0,0,2
84,2003,907,1,NaN,NaN,NaN,0,0,1,1,0,0
84,2003,1268,2,NaN,NaN,NaN,0,0,1,1,0,5
84,2003,968,5,NaN,NaN,NaN,0,0,1,1,0,12
84,2003,1441,17,NaN,NaN,NaN,0,0,1,0,0,0
84,2003,1439,19,NaN,NaN,NaN,0,0,1,1,0,7
84,2003,16,5,NaN,NaN,NaN,0,0,1,0,0,0
84,2003,487,18,NaN,NaN,NaN,0,0,1,1,0,16
84,2003,850,3,NaN,NaN,NaN,0,0,1,0,0,0
